case_number,source,prompt,evaluation_seed,coco_id
7561,coco-30k,A herd of sheep laying next to each other on lush green grass.,47473,91899
7562,coco-30k,A white bus driving past a hillside covered with trees.,68684,491965
7563,coco-30k,A wooden bench sitting on a lush green park.,65995,18485
7564,coco-30k,A bench sits along the side of a lake.,90463,419558
7565,coco-30k,A group of animals such as sheeps are walking together on the grass,72169,407235
7566,coco-30k,a group of people next to a train with a sky background,851,396496
7567,coco-30k,A bamboo bench with a backpack sitting on top of it.,47654,22129
7568,coco-30k,A picture of a broken down stop sign.,78841,88652
7569,coco-30k,A multi colored bus with people loading it,36697,383389
7570,coco-30k,"Groups of people walk around a huge, multi engine airplane.",36153,478862
7571,coco-30k,A large bus parked on a handicapped parking space.,53802,39368
7572,coco-30k,"A white bus has the words, crosstown, on the front while a man walks near the side of the bus which is front of a brick building.",15769,296353
7573,coco-30k,A silver fire hydrant sitting next to a  road on a sidewalk.,11656,372212
7574,coco-30k,a window shoing a man standing alone on a train platform,14653,144365
7575,coco-30k,A picture of two buildings and a street in black-and-white.,8177,264753
7576,coco-30k,A bus stop next to a curvy road surrounded by traffic lights.,44807,9379
7577,coco-30k,A yellow and brown bird perched on a leaf on top of a grass covered field.,72501,431931
7578,coco-30k,Two sexy young women sitting on a metal bench in front of flowers.,24333,548780
7579,coco-30k,A tall building with balconies behind a red and white sign.,72462,444888
7580,coco-30k,Three elderly people sit together and eat desert.,40719,73278
7581,coco-30k,A pretty young lady holding a black umbrella.,90344,347620
7582,coco-30k,A picture of a man sitting in a train.,92774,525777
7583,coco-30k,A close up of the stop sign and to street signs.,35342,579893
7584,coco-30k,A dog is walking past a row of park benches.,20535,107542
7585,coco-30k,A construction crew repairing electrical wires over a busy intersection.,32995,34820
7586,coco-30k,A picture of a person on the side of the road.,7974,34866
7587,coco-30k,A gray and yellow train traveling along the tracks,17829,467990
7588,coco-30k,A close-up of the streetlamp showing to red street signs.,96677,220160
7589,coco-30k,A long white passenger train traveling through lush green countryside.,59035,417217
7590,coco-30k,A train is coming down the track near some trees.,43944,295426
7591,coco-30k,A pond with various birds and ducks swimming.,34059,448278
7592,coco-30k,Two young children sitting side by side while eating food.,29043,347823
7593,coco-30k,A white city bus pulling onto a street near a cross walk.,62796,405614
7594,coco-30k,A white bird flying through a light blue beautiful sky.,67360,389129
7595,coco-30k,A scene featuring a shepard woman is juxtaposed colorful shapes,79401,403885
7596,coco-30k,A picture of a stop sign on a street.,2415,175539
7597,coco-30k,A picture of some people walking across the street.,33744,398246
7598,coco-30k,A building with a grey hound road sign on it,35767,344762
7599,coco-30k,There is a red car parked next to an old bus.,15442,543043
7600,coco-30k,an alley between two buildings with a sky in the background,93669,476491
7601,coco-30k,Two red and yellow trains parked next to each other.,16980,299295
7602,coco-30k,The lady is sitting on the wood bench.,52314,576607
7603,coco-30k,A highway scene with focus on an exit sign.,83734,222724
7604,coco-30k,underside of a plane flying through a cloudy sky,72195,443450
7605,coco-30k,A person that is feeding an animal with her hand.,63571,518716
7606,coco-30k,"A cloudy sky , red traffic lights and power lines",83343,38321
7607,coco-30k,A long passenger train traveling through rural countryside.,76456,5690
7608,coco-30k,A bird sitting on a sandy beach next to the ocean.,26274,398748
7609,coco-30k,A group of three women sitting at a table sharing a cup of tea.,61154,536654
7610,coco-30k,A bench sitting in front of a lush green hillside.,74821,182401
7611,coco-30k,A green and white bus traveling down a road.,25563,65306
7612,coco-30k,A highway sign posted on a pole next to a street sign.,92544,78947
7613,coco-30k,A white city passenger bus traveling down a street surrounded by tall buildings.,26376,549119
7614,coco-30k,A red stop sign on the side of a brick road.,25736,246248
7615,coco-30k,A television screen in an open space at a political function.,26052,527616
7616,coco-30k,A beautiful young lady laying on top of a park bench.,24759,146742
7617,coco-30k,A picture of a road sign labeled bodacious drive.,15099,189698
7618,coco-30k,A red double-decker bus parked on a helicopter pad.,10625,394681
7619,coco-30k,A red and white bus traveling down a street.,94491,87356
7620,coco-30k,A woman pulling her luggage past an orange fire hydrant.,51297,76765
7621,coco-30k,People getting on and off the bus parked by the curb.,16803,188817
7622,coco-30k,a public transit train on a train track with buildings in the background,37346,570826
7623,coco-30k,A woman standing next to a light pole by a street.,24391,198928
7624,coco-30k,Father and son wait on their bicycle at a traffic light.,5136,568972
7625,coco-30k,The man is sitting on a bench and is looking out at the street.,73894,442630
7626,coco-30k,A small red bird sitting on top of a rear view mirror on the side of a car.,44180,217554
7627,coco-30k,A tall giraffe standing next to a tree surrounded by a crowd of people.,1635,578350
7628,coco-30k,An intersection of wires and cables stretching over a traffic light.,21197,76249
7629,coco-30k,Side of meat sitting on a white plate on a dinner table. ,59552,153632
7630,coco-30k,An Asian street scene with many people on the street.,63543,400516
7631,coco-30k,A man carrying a suitcase and a bag at a train station.,7158,227433
7632,coco-30k,Large group of people standing outside a restaurant together. ,68152,247840
7633,coco-30k,A close-up of a hawk with a group of people in the background.,48065,34522
7634,coco-30k,A tropical bird hanging upside down on two wires.,63532,470032
7635,coco-30k,A group of people are on a tour in the jungle.,37976,549448
7636,coco-30k,Two giraffes in an enclosure with their necks and heads touching.,85128,576822
7637,coco-30k,A red train engine parked on top of a snow covered ground.,4145,242513
7638,coco-30k,People standing in front of building holding protest signs.,1714,249757
7639,coco-30k,A couple of large passenger jets flying past each other on an airport.,93290,244487
7640,coco-30k,A white and gray bird soaring over the blue ocean.,77276,236690
7641,coco-30k,a small bird in a bird feeder/house ,96763,572017
7642,coco-30k,A man standing a the front of a passenger bus.,19899,211246
7643,coco-30k,A beautiful woman in a red dress sitting on a bench next to a blue train.,13172,443835
7644,coco-30k,A red fire hydrant sitting on a patch of green grass.,79469,343315
7645,coco-30k,A park bench with two stones piled on top of each other,52365,576927
7646,coco-30k,Bicyclist sign attached to a wall beside a window.,37082,508931
7647,coco-30k,A giraffe looking for food between large rocks.,97723,194167
7648,coco-30k,Two birds sitting on a large rock next to a river.,55460,209728
7649,coco-30k,A close up of the front and of a bus.,56793,557819
7650,coco-30k,A street scene with a double-decker bus on the side of the road.,64913,203478
7651,coco-30k,A ram standing still in an empty pasture.,11728,396410
7652,coco-30k,A cat wearing a Santa suit including a Santa hat.,94439,296907
7653,coco-30k,A sign next to a stone wall stating the road name.,65059,342335
7654,coco-30k,A walkway lined with green trees next to park benches.,32125,558992
7655,coco-30k,A black and brown dog laying on a grass covered ground next to a yellow fire hydrant.,52866,35894
7656,coco-30k,A subway train traveling through a subway station.,53856,256838
7657,coco-30k,A giraffe standing in front of a stone building.,30480,160199
7658,coco-30k,A large white city bus stopped at a bus stop.,9773,239997
7659,coco-30k,A herd of buffalo grazing on grass next to the ocean.,56953,183181
7660,coco-30k,a red and white bus and some cars in the rain,72076,84170
7661,coco-30k,A train traveling through a tree filled countryside.,75957,41300
7662,coco-30k,A large green train traveling past wooden crates.,3570,433154
7663,coco-30k,Two sheep grazing on a lush green grass covered field.,34096,359234
7664,coco-30k,an old man with a white dog on a leash and a bench,38340,328368
7665,coco-30k,a bunch of sheep all chillin together in a bin,62823,343481
7666,coco-30k,A train pulling into a station with a red bench seat.,11981,410912
7667,coco-30k,White birds are gathered around a water puddle.,71230,490125
7668,coco-30k,Two giraffes are in the grass by some rocks.,65830,56768
7669,coco-30k,A woman on a bench reading a book,73652,499268
7670,coco-30k,A plane makes a landing at an airport.,11854,378859
7671,coco-30k,A fire hydrant is standing amid some grass.,9685,15746
7672,coco-30k,The reflection of a bus in a vehicle mirror,99748,291538
7673,coco-30k,an image of taxi cabs parked and stationed thru out the city,84449,12818
7674,coco-30k,a close up of a giraffe behind a fence ,76788,254816
7675,coco-30k,A bus is displaying rider information pamphlets at the front of the bus.,33889,158414
7676,coco-30k,A giraffe is poking its nose into a girl's beverage cup.,14254,75372
7677,coco-30k,Two herds of yak are grazing on a hillside with a snowy bottom landing.,93555,181058
7678,coco-30k,Two cars are waiting at a stop light.,32905,376321
7679,coco-30k,A fighter jet is flying through the air.,50416,275761
7680,coco-30k,The train image on the wall is beautiful.,90753,147577
7681,coco-30k,A cat is playing with a plan in a park.,34246,222235
7682,coco-30k,A giraffe stands in a field as birds perch on its neck.,94956,426629
7683,coco-30k,A bird that is on a tree limb.,54440,15113
7684,coco-30k,A giraffe stands tall beside a tree in a barren area.,23629,271046
7685,coco-30k,a group of giraffes standing near one another with trees in the background,46245,187876
7686,coco-30k,cars wait at red light at an intersection by mountains,79438,119748
7687,coco-30k,Orange seats on a train with Yellow doors and lime green floors.,23305,305876
7688,coco-30k,four coach buses parked in a parking lot,66378,224610
7689,coco-30k,A person wearing orange pants standing on a bench,16920,29397
7690,coco-30k,A lot of people that have some animals.,91056,23660
7691,coco-30k,time shot of cars driving down Asian highway,14044,449198
7692,coco-30k,A small giraffe laying in the sand by a fence,33998,65628
7693,coco-30k,A picture of a train going on the train tracks.,44748,220058
7694,coco-30k,The green bus has a large front window and a yellow license plate.,56600,77837
7695,coco-30k,The picture of three buses on a lot.,4735,90208
7696,coco-30k,A boat traveling into a water filled tunnel.,41724,113051
7697,coco-30k,A long empty road with an over pass bridge.,64772,246348
7698,coco-30k,Two rows of red double decker buses on a green lawn,67398,548159
7699,coco-30k,A picture of a two-story bus by the street.,47281,269926
7700,coco-30k,Up close view of a model train set and its surrounding area,17754,560466
7701,coco-30k,A baby giraffe being licked by a big giraffe.,36730,191675
7702,coco-30k,A rusty old fire hydrant on an inner city street,75769,255718
7703,coco-30k,A red fire hydrant in front of a shopping center.,39355,338562
7704,coco-30k,Three double decker busses are parked in front of a building.,93108,334743
7705,coco-30k,The street sign is standing on the corner.,37710,493774
7706,coco-30k,A trolley is going down the street while a car passes it.,88635,514376
7707,coco-30k,A close-up of a tropical bird with a mirror behind it.,41402,372756
7708,coco-30k,A street post with a one way sign and street name sign along with holiday decorations.,73460,395185
7709,coco-30k,A yellow city bus going to walmart and the hospital,77795,299493
7710,coco-30k,A cargo train is sitting at a train station.,17270,74465
7711,coco-30k,"The road sign says ""East 278 Queens Bronx""",28471,41488
7712,coco-30k,A fire hydrant on the side of the road spraying water.,37341,309696
7713,coco-30k,A street scene with a double decker bus.,12100,67178
7714,coco-30k,An expressway sign is informing of how much further to the next destination.,14958,421970
7715,coco-30k,A tall two story gray house sitting in front of a street sign that readsd Nirvana Dr.,27176,388325
7716,coco-30k,A street scene of a self service parking lot.,71671,499181
7717,coco-30k,A woman with a hat is using an umbrella.,53230,465074
7718,coco-30k,A yellow fire hydrant surrounded by many types of flowers next to an apartment.,52552,351938
7719,coco-30k,Three people in yellow shirts cleaning a park bench.,35276,188735
7720,coco-30k,A very green bench that is in some grass.,21589,282176
7721,coco-30k,Some hot air balloons are in the air above wires.,80420,420852
7722,coco-30k,A bird that is sitting on top of a tree.,4906,278306
7723,coco-30k,A monument of a lion that is in a wall.,98468,162692
7724,coco-30k,A train that is going by some grass.,3075,224554
7725,coco-30k,A photo of chalk writing on the sidewalk next to a white fire hydrant.,91736,145742
7726,coco-30k,Red and blue train sits along the tracks,37024,183666
7727,coco-30k,Multiple train tracks with a train on one of the tracks.,43553,473783
7728,coco-30k,A bird that is sitting on a ledge.,54452,574988
7729,coco-30k,An animal that is licking the neck of another animal.,90336,469713
7730,coco-30k,A bus that is driving on the street.,95434,307442
7731,coco-30k,A parking lot filled with parked cars in a shopping center..,41843,449872
7732,coco-30k,The train is approaching and a man is getting off his bicycle.,84662,185472
7733,coco-30k,A bus that is driving down the road.,54205,344029
7734,coco-30k,A wooden bench sitting in a park covered with leaves.,53642,496093
7735,coco-30k,A beautiful woman sitting on a bench next to a body of water.,54899,235296
7736,coco-30k,Two people resting beneath a tree near several green street signs.,59019,60704
7737,coco-30k,A semi truck riding on top of a faerie.,32122,412373
7738,coco-30k,A group of people standing next to a bus and a flag pole.,54792,347506
7739,coco-30k,A yellow bus carrying passengers riding along the road.,56345,419089
7740,coco-30k,A flock of birds flying over the ocean next to a beach.,73186,315001
7741,coco-30k,A large adorable owl standing on top of a green grass covered park.,30639,454449
7742,coco-30k,A park filled with green grass and a tall leaf filled tree.,62318,195045
7743,coco-30k,"The dog lies on the ground, while the two men talk to each other.",63888,401163
7744,coco-30k,A giraffe is standing under a tall tree.,57359,429283
7745,coco-30k,A sign hanging on a pole by the sidewalk,19116,13992
7746,coco-30k,an image of an aerial view of cars in a parking lot,79811,528951
7747,coco-30k,A large white seagull in flight over blue waters.,32092,388881
7748,coco-30k,"PASSENGER TRAIN WITH SMOKE BILLOWING IN THE WIND,TRAVELING THROUGH THE TREES",97576,400472
7749,coco-30k,A large white airplane flying beneath a blue sky.,70966,121089
7750,coco-30k,An airplane is waiting at the jet bridge,73226,537427
7751,coco-30k,A bright red fire hydrant is in the grass.,65515,458156
7752,coco-30k,Two cats sitting in the dirt under a tree.,74403,117374
7753,coco-30k,A group of giraffes inside of an enclosure.,64928,18874
7754,coco-30k,A giraffe stands between trees while other giraffes walk behind him.,12136,150365
7755,coco-30k,a close up of many toy sheeps on a table ,55505,58146
7756,coco-30k,A train is stopped in front of an industrial area.,19373,257359
7757,coco-30k,A retail sign is hanging above a stop sign alert for added effect.,50599,268049
7758,coco-30k,a bus driving on a city street with trees,89630,564069
7759,coco-30k,A man on motorbike rides in front of a large parade of traffic.,77674,555763
7760,coco-30k,a man is standing by a sign post ,7182,493815
7761,coco-30k,a pole with several street signs by a building,70492,101623
7762,coco-30k,There are people standing on a red double decker bus.,55231,191613
7763,coco-30k,The three giraffe stand next to a pile of logs.,47247,155035
7764,coco-30k,There stoplight in front of the buildings is green. ,87841,74096
7765,coco-30k,A train with steam coming out is on the tracks.,77108,429718
7766,coco-30k,A giraffe cranes its head to look over a canopy.,2364,496309
7767,coco-30k,A green traffic light shines above a street with light traffic.,20486,413172
7768,coco-30k,Two giraffes are in a fenced in area that has a few sparse trees near it.,32132,464178
7769,coco-30k,"A city street scene with a green bus coming up a street, with ocean in the background.",69837,339368
7770,coco-30k,A giraffe points its head towards the sky,97607,289586
7771,coco-30k,three giraffes walking in a field with trees in the background,92093,492506
7772,coco-30k,A little boy dressed up like he is on a safari.,46972,533276
7773,coco-30k,a bench with a wall and pavement ,49312,489920
7774,coco-30k,a green bench sitting on the side of a wall,90702,474188
7775,coco-30k,"A narrow, one-lane street and a stoplight by a low wall",16411,40064
7776,coco-30k,A tall giraffe kissing the bark of a brown tree. ,28128,448426
7777,coco-30k,A traffic light next to a street light below a tall building.,8766,218470
7778,coco-30k,A train parked at a train station next to another train.,78801,58737
7779,coco-30k,A park bench surrounded by a green forest of trees.,97521,195648
7780,coco-30k,A yellow and blue bus traveling down a road next to a park.,85436,55167
7781,coco-30k,A large giraffe standing behind a wire fence.,16782,288983
7782,coco-30k,A silver passenger train with an aids walk poster on it's side.,85667,456833
7783,coco-30k,A bridge filled with blue and white buses.,21493,364919
7784,coco-30k,A red commuter train passing through a train station.,26093,384594
7785,coco-30k,A herd of sheep in an open snowy field,67306,393928
7786,coco-30k,A herd of sheep standing next to each other on dirt ground.,27681,360325
7787,coco-30k,A large goose cleaning itself by the water,52991,400994
7788,coco-30k,A man walking towards a bench from the street,45663,523454
7789,coco-30k,There are two different street signs together in a different language,14960,576017
7790,coco-30k,A black train car with a group of men standing on the back of it.,48314,548538
7791,coco-30k,Man sitting outside in a blue coat about to stand up from lawn bench.,20946,163112
7792,coco-30k,A couple of young men riding bikes down a street in front of a sign.,16843,301746
7793,coco-30k,Two birds sitting on top of a branch on a tree.,9813,44732
7794,coco-30k,Black and white photo of a trolley car.,26896,545093
7795,coco-30k,A long white train traveling through a lush green hillside.,38699,419624
7796,coco-30k,There is a stop sign and two street name signs on one poll,59661,37709
7797,coco-30k,A large United States Air Force plane sitting on a tarmac at an airport.,33513,428357
7798,coco-30k,A bird with a long neck sitting in a tree filled with leaves.,49201,91610
7799,coco-30k,A group of people crossing a street next to a bend traffic light.,39382,284445
7800,coco-30k,An empty plastic container and a plastic fork left on a bench.,33004,254123
7801,coco-30k,A white statue holding open a newspaper while sitting on a bench.,65351,94326
7802,coco-30k,A child's steam engine train sitting on train tracks.,13960,271828
7803,coco-30k,Two decorated cakes in boxes on a table,60917,366931
7804,coco-30k,A road filled with snow and traffic lights.,9132,201670
7805,coco-30k,A street sign posted to a pole that reads no through road.,89512,497348
7806,coco-30k,A train car pulling away from a train station next to a forest.,13158,223777
7807,coco-30k,A red stop sign with a sticker of a man holding up a sword.,61420,82662
7808,coco-30k,A picture of a building and some grass.,399,161962
7809,coco-30k,A wooden bench in the middle of the wild.,76095,38772
7810,coco-30k,Two giraffes at the zoo during the day.,94662,261712
7811,coco-30k,A long passenger train traveling through a rural countryside.,69105,490695
7812,coco-30k,A brown sheep standing in front of a pile of rock.,18889,201916
7813,coco-30k,A set of train tracks with cargo train cars on one side and people on the other side near several buildings.,14623,495557
7814,coco-30k,A herd of giraffe and long horned goats laying in a zoo.,22265,152774
7815,coco-30k,A man is dressed in all black has on a black hat and glasses,88641,450400
7816,coco-30k,A sign warning no camera and no videos on the side of a road.,4142,384528
7817,coco-30k,A red fire hydrant sitting on a sidewalk.,9382,105912
7818,coco-30k,A couple of animals that are walking around the grass.,21403,459176
7819,coco-30k,A white pickup truck parked near a white brick building.,25211,335864
7820,coco-30k,A rear view mirror on the side of a yellow bus.,26465,378809
7821,coco-30k,We are at the intersection of Doyers Street and Chatham Square.,272,509423
7822,coco-30k,The two traffic lights are placed on a pole on the road.,56741,449793
7823,coco-30k,A number 41 bus heading to Mt Airy on a road.,6056,31711
7824,coco-30k,A city with many people waiting for a train.,41650,398007
7825,coco-30k,a white blue and red jet against a blue sky,886,97754
7826,coco-30k,A wooden box filled with birds and rabbits.,9538,388014
7827,coco-30k,A giraffe standing next to a tree with no leaves.,30232,425153
7828,coco-30k,A curvy road line with tall buildings and post.,9732,547597
7829,coco-30k,A long bus drives through a wide city street,61733,425388
7830,coco-30k,A line of decorative benches on a boardwalk.,24590,136464
7831,coco-30k,A advertising billboard next to a street light at night.,46604,172702
7832,coco-30k,A herd of sheep are seen on a farm,87658,525869
7833,coco-30k,A couple of swans swimming in a pond next to two people.,9699,432796
7834,coco-30k,A herd of zebra standing around a tall wooden tree.,60115,172265
7835,coco-30k,A busy street at night with parked cars on the side.,13182,19624
7836,coco-30k,Two little girls sitting on the side of a white boat.,99363,46497
7837,coco-30k,A black lab waits at a picnic table for it's master.,20566,156458
7838,coco-30k,A green motel sign hanging from a fake cactus.,76799,193704
7839,coco-30k,A small group of people standing outside of a train next to  small shops selling fruit.,66594,327807
7840,coco-30k,A bus stopped in front of a building with the Apple logo on it.,6155,306136
7841,coco-30k,A giraffe eating some leaves from a tree at the zoo,16920,101780
7842,coco-30k,A street sign on a tree lined Japanese street.,94806,29852
7843,coco-30k,A green train pulling into a train station.,53746,367511
7844,coco-30k,A man wearing a hat sitting on top of a boat.,20089,395717
7845,coco-30k,A floodway sign sitting on the side of a road in a field.,97820,340781
7846,coco-30k,A baby giraffe standing next to a wire fence.,22118,404886
7847,coco-30k,A western square sign on top of two wooden poles.,48864,162539
7848,coco-30k,Two cops standing in front of a street on a cross walk.,20051,277094
7849,coco-30k,A group of three men standing in front of a double decker bus.,98546,115571
7850,coco-30k,A bench sitting next to a river next to a bridge,92257,386370
7851,coco-30k,A bench overlooks a harbour with a lighthouse.,49584,462105
7852,coco-30k,A train's door is open for its oncoming passengers.,652,69842
7853,coco-30k,Some people that are sitting on a bench.,36781,389174
7854,coco-30k,Two adults and a baby sit on a bench.,29003,519565
7855,coco-30k,A white street sign hanging from the side of a pole.,11263,289943
7856,coco-30k,Man sit on a icy bench with skis on his feet.,11480,348795
7857,coco-30k,A stoplight that is green on the street.,36703,447842
7858,coco-30k,A group of men standing on a street corner next to a stop sign.,27112,121196
7859,coco-30k,A stop sign sitting next to a street sign on the side of a road.,71402,503277
7860,coco-30k,A gray tiger cat sitting underneath a metal bench.,48888,576191
7861,coco-30k,A large white bus stopped at a bus stop covered in snow.,8540,361073
7862,coco-30k,A large double decker bus driving under traffic lights.,114,112372
7863,coco-30k,A family of swans swimming on top of a lake.,63425,23230
7864,coco-30k,A couple of animals that are in the grass.,72074,192894
7865,coco-30k,A cat that is under a bike on the ground.,77241,573881
7866,coco-30k,A red street sign hanging off the side of a building.,46891,92554
7867,coco-30k,A catchers mitt sitting inside of a blue baseball hat.,70134,27932
7868,coco-30k,A crowd of people walking along a river next to street lights.,12424,191300
7869,coco-30k,A sleeping area of a train car with a seat belt buckle.,22244,534128
7870,coco-30k,A cat sitting on top of a bench in a field.,32735,80666
7871,coco-30k,A trian sitting next to three other trains near a field.,10,500335
7872,coco-30k,a yellow tram some mountains snow and trees,98730,87156
7873,coco-30k,A rusted silver fire hydrant next to two poles.,33080,165713
7874,coco-30k,A woman in a wheel chair sitting next to a red fire hydrant.,4229,425555
7875,coco-30k,A busted traffic light sitting next to a red house.,31804,483266
7876,coco-30k,some blurred sheep are running and some green grass,5698,515465
7877,coco-30k,A green park bench underneath a tree in a park.,40573,527960
7878,coco-30k,A tall giraffe standing on a rock on top of a hillside.,55799,332027
7879,coco-30k,A man sitting at a park working on a laptop computer.,46572,170813
7880,coco-30k,A lake with a rail bridge and traffic bridge over it.,69104,253755
7881,coco-30k,A train traveling through a dark tunnel next to green brush..,48933,47718
7882,coco-30k,A red bus driving down a busy city street surrounded by tall buildings.,935,226802
7883,coco-30k,A green and beige bus traveling down a busy city street.,18241,81287
7884,coco-30k,A red fire hydrant sitting on a muddy green hillside.,53616,181742
7885,coco-30k,A crow perched on an empty park bench.,20854,295359
7886,coco-30k,A water foul near the shore in a body of water with an island in the middle of it.,25175,366440
7887,coco-30k,A traffic light with a picture of a coffee cup underneath it.,8455,555390
7888,coco-30k,A man riding a skateboard while wearing an orange hat.,32741,468345
7889,coco-30k,an image of a woman smiling at the camera and behind her is a giraffe,16201,96226
7890,coco-30k,A British bus makes its way down the road. ,88530,39811
7891,coco-30k,two traffic lights in front of a huge building ,99559,503841
7892,coco-30k,A set of train tracks with a street sign next to them that reads 34th Street.,82918,87354
7893,coco-30k,A bird is flying over some rocky water.,57390,495088
7894,coco-30k,A double level bus on a street driving through a construction area.,36847,329900
7895,coco-30k,a group of trams running down tram lines,59220,344205
7896,coco-30k,MTA F train comes rolling through the bridge tracks.,65916,253415
7897,coco-30k,Two bright green passenger trains pass by with people standing in the doorways. ,24899,581899
7898,coco-30k,A river with lots of trees on the river banks and a bridge in the middle of the river.,99322,18771
7899,coco-30k,A man walking across the street without any traffic.,47942,478868
7900,coco-30k,A huge group of scattered out sheep are in the field. ,41701,316112
7901,coco-30k,Three sheep in a pasture with people standing by the fence.,49743,1554
7902,coco-30k,A giraffe in the middle of a field looking astute,65160,487236
7903,coco-30k,a close up of a dog wearing a yellow clone hat,46695,163496
7904,coco-30k,"A street sign for Battery Plaza, and a One Way street sign. ",38845,212675
7905,coco-30k,There is a giraffe facing a brick wall.,79509,292075
7906,coco-30k,A bus pulls up to a group of people and a sidewalk.,90336,256852
7907,coco-30k,There is a bird standing in the sand.,74542,438269
7908,coco-30k,A decorated street sign for Queen Street with two blue signs below. ,56175,186797
7909,coco-30k,Buses of various colors parked in a parking lot. ,94918,334675
7910,coco-30k,A stop sign with graffiti on it nailed to a pole. ,5961,321308
7911,coco-30k,A park bench submerged in water in a flood.,9958,67868
7912,coco-30k,A cardinal perches on the side window mirror of a parked sedan.,614,523782
7913,coco-30k,A bus that is driving down the road.,48236,450313
7914,coco-30k,A giraffe has come to a fence line to greet visitors.,35436,285894
7915,coco-30k,A giraffe looks on as two black birds peck for food on the ground. ,75793,291330
7916,coco-30k,A lone woman stands at an empty train station.,74666,70870
